LidarMCplusplus.cpp output file:,,,,,
0.757117,0.451755,0.428428,0.0233265,2,0.127431
1.90903,0.672127,0.67096,0.00116756,1,0.0520162
0.655374,0.451755,0.357636,0.094119,2,0.108647
0.553815,0.672127,0.671437,0.00068968,1,0.0888637
1.41234,0.204082,0.00136293,0.202719,4,0.0170384
0.502182,0.451755,0.115116,0.336639,2,0.134568
0.248411,0.672127,0.670967,0.00115988,1,0.14916
0.376134,0.672127,0.671738,0.000389371,1,0.156311
1.05043,0.672127,0.671866,0.000261148,1,0.102277
0.0307785,0.672127,0.671286,0.000840774,1,0.0854595
0.925604,0.672127,0.670869,0.00125759,1,0.0452102
0.308956,0.451755,0.279033,0.172722,2,0.0672868
1.43415,0.672127,0.672102,2.54E-05,1,0.0706057
0.339497,0.672127,0.67116,0.000966913,1,0.164805
0.438985,0.672127,0.671518,0.000609246,1,0.0899571
1.07567,0.672127,0.671884,0.00024336,1,0.0940216
0.863073,0.672127,0.671386,0.000741356,1,0.128888
0.509519,0.672127,0.671657,0.000469608,1,0.157633
0.134075,0.451755,0.355775,0.0959797,2,0.169225
3.0397,0.137169,0.0740931,0.0630762,5,0.116563
0.369612,0.672127,0.671934,0.000192762,1,0.118732
0.273935,0.451755,0.293009,0.158746,2,0.173934
1.86904,0.204082,0.109256,0.0948264,4,0.164331
2.71672,0.0619669,0.0123888,0.0495781,7,0.163277
1.70876,0.0619669,0.0556299,0.00633705,7,0.00792348
0.201841,0.672127,0.671912,0.000214843,1,0.122826
0.826339,0.303637,0.101437,0.202199,3,0.128496
2.77876,0.204082,0.0874768,0.116606,4,0.0333249
0.364699,0.672127,0.671108,0.00101864,1,0.162149
1.31514,0.137169,0.00638055,0.130789,5,0.0270711
0.63152,0.672127,0.671492,0.00063521,1,0.167506
0.492389,0.672127,0.671151,0.000976086,1,0.172924
0.540663,0.451755,0.086616,0.365139,2,0.0638271
0.0502304,0.672127,0.671105,0.00102222,1,0.15039
1.05428,0.672127,0.671367,0.000760399,1,0.111734
1.3492,0.303637,0.00213999,0.301497,3,0.164046
2.04682,0.137169,0.124331,0.0128387,5,0.0205801
0.320323,0.672127,0.671572,0.000555075,1,0.105372
0.834454,0.672127,0.672053,7.40E-05,1,0.0722095
1.23888,0.672127,0.670964,0.00116319,1,0.0407758
1.09224,0.451755,0.432666,0.0190892,2,0.124586
0.216565,0.672127,0.672031,9.60E-05,1,0.072739
4.44239,0.137169,0.0982148,0.0389545,5,0.00954577
1.4455,0.303637,0.299137,0.00449922,3,0.101304
0.350867,0.672127,0.672121,6.20E-06,1,0.011241
2.06881,0.204082,0.0673276,0.136755,4,0.0425404
1.30761,0.137169,0.13195,0.00521885,5,0.0303569
3.17324,0.451755,0.444638,0.00711729,2,0.0414857
0.333596,0.451755,0.4304,0.0213544,2,0.172083
1.22427,0.672127,0.671331,0.000795757,1,0.109106
4.42728,0.0619669,0.0250745,0.0368924,7,0.120758
0.640206,0.303637,0.0498999,0.253737,3,0.143969
0.743748,0.204082,0.0582525,0.14583,4,0.0565059
0.266068,0.204082,0.0059537,0.198129,4,0.107531
3.00547,0.204082,0.203192,0.000890435,4,0.0505175
2.53227,0.0921952,0.0667953,0.0253999,6,0.0977397
1.70386,0.451755,0.141445,0.31031,2,0.0724621
1.31913,0.451755,0.416116,0.0356387,2,0.067901
0.345238,0.451755,0.241786,0.209969,2,0.0838325
0.389626,0.672127,0.671511,0.000616222,1,0.133352
0.760285,0.303637,0.121437,0.1822,3,0.0515189
1.79533,0.137169,0.0272105,0.109959,5,0.0587309
1.26355,0.137169,0.0367512,0.100418,5,0.140545
1.06349,0.303637,0.246368,0.0572691,3,0.0963095
1.63865,0.204082,0.202841,0.001241,4,0.14686
0.279284,0.672127,0.67097,0.00115741,1,0.14919
3.24891,0.303637,0.0430717,0.260565,3,0.0356539
0.144637,0.672127,0.671503,0.000623953,1,0.158929
2.15318,0.451755,0.13248,0.319275,2,0.0187906
0.558769,0.451755,0.133862,0.317893,2,0.164773
2.07804,0.451755,0.00524493,0.44651,2,0.0559325
1.66052,0.204082,0.0512167,0.152866,4,0.0958651
3.15615,0.137169,0.125803,0.011366,5,0.169239
0.217539,0.672127,0.671457,0.000670171,1,0.127741
0.229702,0.672127,0.671413,0.000714217,1,0.128377
0.22718,0.672127,0.671712,0.000415236,1,0.135377
0.154918,0.672127,0.671911,0.000216002,1,0.118338
1.18796,0.451755,0.427777,0.0239775,2,0.146237
0.382365,0.672127,0.671545,0.000582111,1,0.142407
1.13738,0.137169,0.0651131,0.0720562,5,0.135553
1.10757,0.303637,0.260246,0.043391,3,0.0117978
2.13641,0.204082,0.164743,0.0393395,4,0.0345356
1.08399,0.303637,0.141188,0.162449,3,0.0378733
0.546545,0.672127,0.671353,0.000774252,1,0.171993
1.77067,0.204082,0.19905,0.00503261,4,0.0232344
0.0843644,0.672127,0.671891,0.000236394,1,0.138471
4.34086,0.0619669,0.0122842,0.0496827,7,0.0760685
0.700466,0.451755,0.0142187,0.437536,2,0.124024
0.317445,0.303637,0.000277591,0.303359,3,0.0957783
2.37722,0.204082,0.19867,0.00541247,4,0.0872915
0.0397448,0.672127,0.671973,0.00015425,1,0.0737701
0.0205931,0.672127,0.671077,0.00105058,1,0.163298
0.53866,0.303637,0.296288,0.00734846,3,0.0654436
1.48754,0.303637,0.302349,0.00128767,3,0.0805943
0.291111,0.672127,0.671588,0.000539573,1,0.168629
0.84565,0.672127,0.671863,0.000264199,1,0.0231313
1.95916,0.303637,0.235411,0.0682261,3,0.0423811
2.76007,0.0921952,0.00586591,0.0863293,6,0.0260541
0.795684,0.303637,0.0148934,0.288743,3,0.116559
0.255894,0.672127,0.671731,0.000395806,1,0.103686
2.44727,0.204082,0.00791328,0.196169,4,0.082045
1.64897,0.303637,0.211019,0.0926176,3,0.0558735
2.33534,0.303637,0.00633578,0.297301,3,0.0127257
1.68939,0.451755,0.399049,0.0527058,2,0.105707
0.614934,0.451755,0.410737,0.0410176,2,0.166299
0.0681947,0.672127,0.671863,0.000264067,1,0.0635088
4.71005,0.0921952,0.092135,6.02E-05,6,0.0336596
0.00292114,0.672127,0.672065,6.17E-05,1,0.0978353
0.788016,0.672127,0.671589,0.000537819,1,0.153631
0.418554,0.672127,0.672047,7.99E-05,1,0.0169717
0.200613,0.672127,0.671392,0.000735144,1,0.112245
1.43173,0.204082,0.00719967,0.196883,4,0.107244
0.116091,0.672127,0.671848,0.000278752,1,0.117475
0.221865,0.672127,0.671517,0.000610095,1,0.142586
1.0792,0.451755,0.387847,0.0639077,2,0.00930333
0.960291,0.672127,0.671486,0.000641372,1,0.113506
0.662235,0.672127,0.671863,0.000263759,1,0.123493
0.312225,0.451755,0.18109,0.270664,2,0.16647
0.879169,0.451755,0.331229,0.120526,2,0.135631
0.335642,0.672127,0.671609,0.000517996,1,0.16923
0.712878,0.451755,0.307526,0.144229,2,0.0670202
2.19712,0.451755,0.451522,0.000232684,2,0.0152037
0.963003,0.451755,0.42095,0.0308047,2,0.158567
4.08855,0.0279938,0.0266024,0.0013914,9,0.0279266
1.19378,0.303637,0.00426418,0.299372,3,0.118887
3.84644,0.137169,0.135819,0.00134995,5,0.123868
0.0204096,0.672127,0.671363,0.000763938,1,0.0819155
2.75915,0.451755,0.312907,0.138848,2,0.124191
4.2084,0.204082,0.000192441,0.20389,4,0.16844
0.757889,0.451755,0.0446501,0.407105,2,0.0932134
0.969612,0.451755,0.449433,0.00232198,2,0.118362
0.0706515,0.672127,0.671317,0.000809794,1,0.0827924
0.336715,0.451755,0.427702,0.024053,2,0.0917044
0.603414,0.672127,0.672018,0.000108897,1,0.100052
0.831397,0.303637,0.0602493,0.243387,3,0.146323
0.130977,0.672127,0.67157,0.000557035,1,0.170459
2.42493,0.137169,0.0255004,0.111669,5,0.0489021
4.85394,0.0416496,0.0319073,0.00974236,8,0.0197025
0.422575,0.451755,0.0124056,0.439349,2,0.136801
0.1765,0.672127,0.671711,0.000415851,1,0.0920091
1.31169,0.303637,0.150211,0.153426,3,0.106488
0.12194,0.451755,0.119713,0.332041,2,0.0153387
0.587845,0.451755,0.307388,0.144367,2,0.126826
1.2617,0.204082,0.0179827,0.1861,4,0.0252472
0.473664,0.451755,0.449623,0.00213141,2,0.173378
0.378725,0.303637,0.18656,0.117077,3,0.154954
1.0845,0.451755,0.07466,0.377095,2,0.169353
1.21303,0.672127,0.671858,0.000268813,1,0.093705
0.60926,0.451755,0.303864,0.14789,2,0.048834
0.392991,0.672127,0.671494,0.000632986,1,0.0593568
6.25472,0.137169,0.0181798,0.11899,5,0.0456486
0.0878272,0.672127,0.671877,0.00025002,1,0.13922
0.58957,0.672127,0.671684,0.000442939,1,0.141462
0.449737,0.672127,0.67174,0.000387033,1,0.155656
4.92646,0.0619669,0.0422842,0.0196827,7,0.147985
1.96376,0.137169,0.00876505,0.128404,5,0.0539856
0.556348,0.303637,0.0707018,0.232935,3,0.101171
1.68778,0.137169,0.0897198,0.0474495,5,0.038968
0.539198,0.303637,0.0165478,0.287089,3,0.148092
1.40238,0.451755,0.233562,0.218193,2,0.0524691
3.46455,0.0416496,0.00676691,0.0348827,8,0.0963195
1.77232,0.137169,0.120355,0.016814,5,0.0877271
0.145036,0.451755,0.158401,0.293354,2,0.0430577
0.739916,0.303637,0.0175157,0.286121,3,0.0217133
2.05609,0.0921952,0.00242879,0.0897664,6,0.0399588
0.141196,0.672127,0.671965,0.000161693,1,0.0738862
2.10963,0.451755,0.0228402,0.428915,2,0.0591483
4.80136,0.303637,0.241212,0.0624248,3,0.00833083
1.23822,0.451755,0.118824,0.332931,2,0.115037
1.51271,0.303637,0.298799,0.00483745,3,0.0816572
0.164332,0.672127,0.671484,0.000643248,1,0.133054
1.45907,0.451755,0.330004,0.121751,2,0.0331421
0.283785,0.672127,0.672075,5.24E-05,1,0.0673026
0.291567,0.672127,0.671505,0.00062191,1,0.171064
2.51685,0.137169,0.0190501,0.118119,5,0.054622
0.929976,0.451755,0.0578596,0.393895,2,0.0537735
2.6206,0.0416496,0.0157337,0.0259159,8,0.0695702
0.0585531,0.672127,0.671483,0.000644154,1,0.167425
1.3177,0.451755,0.427072,0.0246833,2,0.128584
1.5555,0.137169,0.13701,0.000159044,5,0.0678517
0.293632,0.204082,0.0397439,0.164339,4,0.0668619
0.186922,0.672127,0.671284,0.000843552,1,0.0836836
0.336063,0.672127,0.67168,0.000447476,1,0.0775236
1.87889,0.303637,0.289736,0.0139011,3,0.135361
0.232639,0.672127,0.671319,0.000808496,1,0.109775
0.109283,0.451755,0.373895,0.0778596,2,0.166318
3.94844,0.204082,0.135935,0.0681475,4,0.0237324
1.19015,0.303637,0.00254964,0.301087,3,0.0763563
0.349197,0.303637,0.143366,0.160271,3,0.145637
0.504501,0.451755,0.450981,0.000774015,2,0.112457
0.372842,0.672127,0.67139,0.000737348,1,0.131714
0.436005,0.303637,0.0406718,0.262965,3,0.121365
0.259763,0.672127,0.671813,0.000314395,1,0.136524
2.91179,0.303637,0.0861805,0.217456,3,0.106918
0.463207,0.451755,0.0671816,0.384573,2,0.152722
1.10689,0.672127,0.671885,0.000242553,1,0.117947
3.08322,0.0188154,0.00297636,0.0158391,10,0.045416
0.428714,0.451755,0.175063,0.276691,2,0.165334
1.14382,0.451755,0.372108,0.0796465,2,0.0705287
0.215105,0.672127,0.671725,0.000402026,1,0.156676
1.65334,0.137169,0.112385,0.0247843,5,0.110808
0.128459,0.672127,0.671722,0.000405476,1,0.116058
0.442916,0.451755,0.425528,0.0262267,2,0.159742
1.94768,0.0921952,0.00449337,0.0877019,6,0.120124
0.183643,0.672127,0.671802,0.000324622,1,0.102966
1.16336,0.451755,0.105416,0.346339,2,0.0906985
2.29876,0.204082,0.0664232,0.137659,4,0.0236079
0.734475,0.451755,0.450977,0.000778127,2,0.0446698
0.32324,0.672127,0.671159,0.00096812,1,0.164792
0.738893,0.303637,0.0684304,0.235206,3,0.0485199
0.68024,0.672127,0.671933,0.000194297,1,0.118703
2.88792,0.137169,0.129294,0.00787513,5,0.13812
1.53979,0.204082,0.126371,0.0777117,4,0.0460207
0.17463,0.672127,0.671313,0.000814413,1,0.0828958
1.02771,0.303637,0.00251897,0.301118,3,0.0336194
0.699075,0.204082,0.00167284,0.20241,4,0.0508287
0.8506,0.451755,0.0994643,0.35229,2,0.0743462
0.625937,0.672127,0.671884,0.000243094,1,0.138994
0.810452,0.451755,0.394858,0.0568964,2,0.130894
2.18078,0.451755,0.323422,0.128333,2,0.0248753
0.190477,0.672127,0.671502,0.000625426,1,0.167597
0.0601143,0.672127,0.67199,0.000137128,1,0.073492
1.41443,0.451755,0.28404,0.167715,2,0.166786
0.854022,0.451755,0.45122,0.000535084,2,0.00970338
0.43444,0.672127,0.67158,0.000547404,1,0.0601125
0.938655,0.204082,0.195438,0.00864448,4,0.0398153
0.215453,0.672127,0.671525,0.000602338,1,0.170907
2.6989,0.0619669,0.0616882,0.000278667,7,0.091449
1.59309,0.672127,0.671471,0.000656181,1,0.0893446
3.42106,0.0279938,0.0268725,0.00112134,9,0.0476847
2.41747,0.137169,0.0998114,0.0373579,5,0.0148319
0.527716,0.303637,0.207588,0.0960486,3,0.16431
1.91843,0.204082,0.0191264,0.184956,4,0.0380216
0.00452207,0.672127,0.671085,0.0010423,1,0.162646
3.63855,0.0619669,0.0603908,0.00157611,7,0.0817183
4.03641,0.204082,0.0984498,0.105633,4,0.0310462
0.472691,0.672127,0.67098,0.00114709,1,0.146399
0.428825,0.303637,0.000545474,0.303091,3,0.0242083
3.06376,0.303637,0.253644,0.0499929,3,0.124944
1.09342,0.672127,0.671652,0.000474745,1,0.134771
0.952444,0.303637,0.00507174,0.298565,3,0.0996044
0.194662,0.451755,0.236662,0.215093,2,0.15284
0.0436236,0.672127,0.671748,0.000379127,1,0.10352
0.232456,0.672127,0.671609,0.000518041,1,0.141982
0.363333,0.672127,0.671963,0.000164147,1,0.121839
0.355308,0.451755,0.429094,0.0226607,2,0.16277
1.13095,0.303637,0.111709,0.191928,3,0.163014
0.341906,0.672127,0.671506,0.000621539,1,0.106078
0.708946,0.137169,0.0758897,0.0612797,5,0.00532765
0.268409,0.672127,0.671653,0.000474516,1,0.134773
0.136278,0.672127,0.672017,0.000109766,1,0.10007
1.81118,0.0619669,0.0380683,0.0238986,7,0.114404
0.225902,0.451755,0.0196658,0.432089,2,0.164138
3.42551,0.0619669,0.00141652,0.0605504,7,0.0061934
1.23704,0.303637,0.303278,0.000358686,3,0.01525
0.610361,0.672127,0.670859,0.00126785,1,0.0494364
0.635378,0.672127,0.671262,0.000865533,1,0.165742
0.74882,0.451755,0.168192,0.283562,2,0.168303
1.0033,0.204082,0.198473,0.0056099,4,0.0834605
0.405852,0.672127,0.671964,0.000163392,1,0.121819
1.05348,0.672127,0.671488,0.000638981,1,0.0592852
0.309616,0.451755,0.437593,0.0141615,2,0.0978981
5.61183,0.0279938,0.000148021,0.0278458,9,0.0172084
0.311627,0.672127,0.671573,0.000554488,1,0.170428
0.159863,0.672127,0.671607,0.000519927,1,0.169128
6.0897,0.0126464,0.00854013,0.00410622,11,0.135121
0.384791,0.672127,0.671794,0.000332889,1,0.0627335
0.435498,0.451755,0.0886024,0.363152,2,0.0406037
1.85936,0.137169,0.00016195,0.137007,5,0.0107592
0.545786,0.451755,0.442341,0.00941384,2,0.0510574
0.209546,0.672127,0.671553,0.000574124,1,0.168135
0.477634,0.204082,0.199325,0.00475756,4,0.107009
1.44805,0.0619669,0.0463625,0.0156044,7,0.143205
0.720163,0.672127,0.67172,0.000406757,1,0.155083
0.697386,0.451755,0.347498,0.104257,2,0.0388634
1.02701,0.451755,0.0145936,0.437161,2,0.0566775
0.654492,0.303637,0.265252,0.0383843,3,0.0103861
5.84286,0.0416496,0.0355381,0.00611149,8,0.136871
2.52176,0.303637,0.290818,0.0128182,3,0.046427
1.42011,0.0921952,0.0770026,0.0151926,6,0.0261792
2.2057,0.137169,0.112019,0.0251502,5,0.164061
2.4664,0.204082,0.00132047,0.202762,4,0.00739892
0.302814,0.672127,0.67161,0.000517137,1,0.169298
1.28139,0.451755,0.248069,0.203686,2,0.0490846
0.20593,0.672127,0.67137,0.000756742,1,0.0578237
1.20451,0.303637,0.0434322,0.260204,3,0.084552
2.59516,0.0619669,0.022861,0.0391059,7,0.151321
1.33939,0.303637,0.226017,0.07762,3,0.0156431
0.816043,0.672127,0.671368,0.000758979,1,0.159893
0.827063,0.303637,0.178979,0.124658,3,0.02576
0.0882303,0.451755,0.0204055,0.431349,2,0.142949
2.83428,0.672127,0.670862,0.00126552,1,0.0484405
0.323101,0.672127,0.67171,0.000417514,1,0.0268128
0.410959,0.672127,0.671659,0.000468325,1,0.0777532
0.189883,0.672127,0.671327,0.000800248,1,0.10928
1.7885,0.451755,0.209259,0.242495,2,0.158458
0.529162,0.451755,0.00024125,0.451514,2,0.00737341
3.02276,0.0619669,0.0497419,0.012225,7,0.131153
0.640392,0.451755,0.414027,0.0377277,2,0.158774
1.4611,0.303637,0.256914,0.0467231,3,0.0327109
0.73953,0.303637,0.303606,3.07E-05,3,0.153036
0.732409,0.672127,0.671542,0.000584662,1,0.10568
